28.2797,-28.842,0.0671
82.332,-28.342,-0.0719
135.53,-28.348,-0.117
189.811,-28.476,-0.0207
243.184,-28.428,0.0894
243.081,-84.277,0.1081
135.057,-84.263,-0.1146
27.887,-84.525,0.1077
28.3232,-140.74,0.1162
82.0328,-140.76,-0.0551
135.085,-140.68,-0.1362
189.05,-140.79,-0.079
243.284,-140.84,0.0839
